route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
790860,20160511multiint-0000010,46212029-20160511multiint-0000010,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
790870,20160511multiint-0000010,46212107-20160511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
790840,20160511multiint-0000010,46211997-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
790840,20160511multiint-0000010,46212002-20160511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
790840,20160511multiint-0000010,46211999-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
790840,20160511multiint-0000010,46212004-20160511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
790840,20160511multiint-0000010,46212001-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
790840,20160511multiint-0000010,46212006-20160511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
790840,20160511multiint-0000010,46211991-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
790840,20160511multiint-0000010,46212008-20160511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
790840,20160511multiint-0000010,46211996-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
790750,20160511multiint-0000010,46211891-20160511multiint-0000010,"Lebourgneuf (Sud)",,1,,07500180,2
790750,20160511multiint-0000010,46211882-20160511multiint-0000010,"Loretteville (Nord)",,0,,07500168,2
790720,20160511multiint-0000010,46211842-20160511multiint-0000010,"Loretteville (Ouest)",,1,,07200076,2
790720,20160511multiint-0000010,46211816-20160511multiint-0000010,"Terminus Charlesbourg (Est)",,0,,07200075,2
790820,20160511multiint-0000010,46211108-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08200294,2
790740,20160511multiint-0000010,46211848-20160511multiint-0000010,"Val-Bélair (Nord)",,0,,07400156,2
790870,20160511multiint-0000010,46212054-20160511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700660,2
790010,20160511multiint-0000010,46210815-20160511multiint-0000010,"Station Belvédère (Nord)",,0,,00100326,2
790010,20160511multiint-0000010,46210789-20160511multiint-0000010,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100309,2
790870,20160511multiint-0000010,46212110-20160511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
790870,20160511multiint-0000010,46212134-20160511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700661,2
790870,20160511multiint-0000010,46212112-20160511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
790870,20160511multiint-0000010,46212138-20160511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700661,2
790870,20160511multiint-0000010,46212114-20160511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
790820,20160511multiint-0000010,46211135-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08200295,2
790070,20160511multiint-0000010,46210051-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160511multiint-0000010,46209973-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160511multiint-0000010,46210057-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160511multiint-0000010,46209979-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160511multiint-0000010,46210063-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160511multiint-0000010,46209985-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160511multiint-0000010,46210069-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
799846,20160511multiint-0000010,46212177-20160511multiint-0000010,"Neufchâtel (Nord)",,0,,98460011,2
790370,20160511multiint-0000010,46211188-20160511multiint-0000010,"Terminus Charlesbourg / Jean-Talon Ouest (Nord)",,0,,03700265,2
790370,20160511multiint-0000010,46211170-20160511multiint-0000010,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700264,2
790540,20160511multiint-0000010,46211659-20160511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
790540,20160511multiint-0000010,46340874-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
790540,20160511multiint-0000010,46211660-20160511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
790540,20160511multiint-0000010,46340875-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
790520,20160511multiint-0000010,46211608-20160511multiint-0000010,"Du Bourg-Royal (Est)",,0,,05200199,2
790750,20160511multiint-0000010,46211888-20160511multiint-0000010,"Lebourgneuf (Sud)",,1,,07500180,2
790030,20160511multiint-0000010,46210840-20160511multiint-0000010,"Sainte-Odile (Nord)",,0,,00300346,2
790030,20160511multiint-0000010,46210879-20160511multiint-0000010,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300343,2
790280,20160511multiint-0000010,46211048-20160511multiint-0000010,"51e Rue Est (Nord)",,0,,02800235,2
790280,20160511multiint-0000010,46211013-20160511multiint-0000010,"Colline Parlementaire (Sud)",,1,,02800230,2
790280,20160511multiint-0000010,46211050-20160511multiint-0000010,"51e Rue Est (Nord)",,0,,02800235,2
790280,20160511multiint-0000010,46211015-20160511multiint-0000010,"Colline Parlementaire (Sud)",,1,,02800230,2
790030,20160511multiint-0000010,46210846-20160511multiint-0000010,"Sainte-Odile (Nord)",,0,,00300346,2
790030,20160511multiint-0000010,46210885-20160511multiint-0000010,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300343,2
790070,20160511multiint-0000010,46210040-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790140,20160511multiint-0000010,46211474-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
790140,20160511multiint-0000010,46211458-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
790140,20160511multiint-0000010,46211475-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
790140,20160511multiint-0000010,46211459-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
790140,20160511multiint-0000010,46211476-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
790140,20160511multiint-0000010,46211460-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
790140,20160511multiint-0000010,46211477-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
790140,20160511multiint-0000010,46211461-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
790140,20160511multiint-0000010,46211478-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
790140,20160511multiint-0000010,46211462-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
790140,20160511multiint-0000010,46211479-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
790140,20160511multiint-0000010,46211463-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
790140,20160511multiint-0000010,46211480-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
790870,20160511multiint-0000010,46212050-20160511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700660,2
790870,20160511multiint-0000010,46212086-20160511multiint-0000010,"Loretteville (Nord)",,0,,08700692,2
790870,20160511multiint-0000010,46212053-20160511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700660,2
790870,20160511multiint-0000010,46212089-20160511multiint-0000010,"Loretteville (Nord)",,0,,08700692,2
790740,20160511multiint-0000010,46211859-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,07400188,2
790740,20160511multiint-0000010,46211865-20160511multiint-0000010,"Val-Bélair (Nord)",,0,,07400156,2
790870,20160511multiint-0000010,46212075-20160511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700661,2
790870,20160511multiint-0000010,46212126-20160511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
790870,20160511multiint-0000010,46212077-20160511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700661,2
790870,20160511multiint-0000010,46212130-20160511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
790870,20160511multiint-0000010,46212079-20160511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700661,2
790010,20160511multiint-0000010,46210829-20160511multiint-0000010,"Station Belvédère (Nord)",,0,,00100326,2
790250,20160511multiint-0000010,46210982-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500314,2
790250,20160511multiint-0000010,46210965-20160511multiint-0000010,"Place D'Youville / Gare du Palais (Est)",,0,,02500339,2
790040,20160511multiint-0000010,46211426-20160511multiint-0000010,"Maizerets (Nord)",,0,,00400333,2
790040,20160511multiint-0000010,46211444-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,00400321,2
790040,20160511multiint-0000010,46211427-20160511multiint-0000010,"Maizerets (Nord)",,0,,00400333,2
790040,20160511multiint-0000010,46211445-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,00400321,2
790720,20160511multiint-0000010,46211800-20160511multiint-0000010,"Terminus Charlesbourg (Est)",,0,,07200075,2
790720,20160511multiint-0000010,46211823-20160511multiint-0000010,"Loretteville (Ouest)",,1,,07200076,2
790530,20160511multiint-0000010,46211630-20160511multiint-0000010,"Montmorency / Courville (Est)",,0,,05300214,2
790070,20160511multiint-0000010,46209937-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160511multiint-0000010,46210019-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160511multiint-0000010,46209941-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160511multiint-0000010,46210022-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160511multiint-0000010,46209944-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160511multiint-0000010,46210025-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160511multiint-0000010,46209947-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790540,20160511multiint-0000010,46211689-20160511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
790540,20160511multiint-0000010,46340861-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
790540,20160511multiint-0000010,46211690-20160511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
790540,20160511multiint-0000010,46340862-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
790750,20160511multiint-0000010,46211879-20160511multiint-0000010,"Loretteville (Nord)",,0,,07500168,2
790250,20160511multiint-0000010,46210978-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500314,2
790140,20160511multiint-0000010,46211473-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
790140,20160511multiint-0000010,46211457-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
790250,20160511multiint-0000010,46210962-20160511multiint-0000010,"Place D'Youville / Gare du Palais (Est)",,0,,02500339,2
790040,20160511multiint-0000010,46211423-20160511multiint-0000010,"Maizerets (Nord)",,0,,00400333,2
790040,20160511multiint-0000010,46211441-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,00400321,2
790770,20160511multiint-0000010,46211232-20160511multiint-0000010,"Terminus Les Saules (Sud)",,1,,07700191,1
790770,20160511multiint-0000010,46211251-20160511multiint-0000010,"Val-Bélair (Nord)",,0,,07700192,1
790930,20160511multiint-0000010,46211284-20160511multiint-0000010,"Champigny (Nord)",,0,,09300294,1
790070,20160511multiint-0000010,46209953-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,1
790070,20160511multiint-0000010,46210087-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,1
790070,20160511multiint-0000010,46210009-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,1
790070,20160511multiint-0000010,46210038-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,1
790070,20160511multiint-0000010,46209961-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,1
790070,20160511multiint-0000010,46210044-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,1
790810,20160511multiint-0000010,46211960-20160511multiint-0000010,"Terminus Les Saules (Sud)",,1,,08100156,1
790810,20160511multiint-0000010,46211978-20160511multiint-0000010,"Terminus du Zoo (Nord)",,0,,08100117,1
790720,20160511multiint-0000010,46211841-20160511multiint-0000010,"Loretteville (Ouest)",,1,,07200076,1
790720,20160511multiint-0000010,46211815-20160511multiint-0000010,"Terminus Charlesbourg (Est)",,0,,07200075,1
790360,20160511multiint-0000010,46211556-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,03600140,1
790360,20160511multiint-0000010,46211557-20160511multiint-0000010,"Station des Roses (Nord)",,0,,03600141,1
790390,20160511multiint-0000010,46211584-20160511multiint-0000010,"Terminus du Zoo (Nord)",,0,,03900045,1
790310,20160511multiint-0000010,46340846-20160511multiint-0000010,"Lac-Saint-Charles (Nord)",,0,,03100092,1
790870,20160511multiint-0000010,46212055-20160511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700660,2
790870,20160511multiint-0000010,46212121-20160511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
790500,20160511multiint-0000010,46211205-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211217-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211191-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211218-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211194-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211219-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211202-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211220-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790820,20160511multiint-0000010,46211110-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08200295,2
790070,20160511multiint-0000010,46210030-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160511multiint-0000010,46210004-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790030,20160511multiint-0000010,46210844-20160511multiint-0000010,"Sainte-Odile (Nord)",,0,,00300346,2
790030,20160511multiint-0000010,46210883-20160511multiint-0000010,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300343,2
790030,20160511multiint-0000010,46210847-20160511multiint-0000010,"Sainte-Odile (Nord)",,0,,00300346,2
790030,20160511multiint-0000010,46210886-20160511multiint-0000010,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300343,2
790250,20160511multiint-0000010,46210979-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500314,2
790130,20160511multiint-0000010,46211390-20160511multiint-0000010,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300366,2
790870,20160511multiint-0000010,46212098-20160511multiint-0000010,"Loretteville (Nord)",,0,,08700692,2
790870,20160511multiint-0000010,46212064-20160511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700660,2
790870,20160511multiint-0000010,46212118-20160511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
790540,20160511multiint-0000010,46211691-20160511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
790540,20160511multiint-0000010,46340863-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
790540,20160511multiint-0000010,46211692-20160511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
790540,20160511multiint-0000010,46340864-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
790540,20160511multiint-0000010,46211693-20160511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
790540,20160511multiint-0000010,46340865-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
790540,20160511multiint-0000010,46211694-20160511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
790540,20160511multiint-0000010,46340866-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
790370,20160511multiint-0000010,46211166-20160511multiint-0000010,"Terminus Charlesbourg / Jean-Talon Ouest (Nord)",,0,,03700265,2
790370,20160511multiint-0000010,46211178-20160511multiint-0000010,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700264,2
790500,20160511multiint-0000010,46211209-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211201-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211210-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211200-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211211-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211199-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211212-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211204-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211213-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790530,20160511multiint-0000010,46211632-20160511multiint-0000010,"Montmorency / Courville (Est)",,0,,05300214,2
790250,20160511multiint-0000010,46210974-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500314,2
790250,20160511multiint-0000010,46210957-20160511multiint-0000010,"Place D'Youville / Gare du Palais (Est)",,0,,02500339,2
790550,20160511multiint-0000010,46340901-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500268,2
790550,20160511multiint-0000010,46211740-20160511multiint-0000010,"Terminus Beauport (Sud)",,1,,05500341,2
790550,20160511multiint-0000010,46340889-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500268,2
790550,20160511multiint-0000010,46211729-20160511multiint-0000010,"Terminus Beauport (Sud)",,1,,05500341,2
790440,20160511multiint-0000010,46211592-20160511multiint-0000010,"Terminus Beauport (Sud)",,1,,04400106,2
790440,20160511multiint-0000010,46340852-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,04400108,2
790550,20160511multiint-0000010,46211731-20160511multiint-0000010,"Terminus Beauport (Sud)",,1,,05500341,2
790530,20160511multiint-0000010,46211637-20160511multiint-0000010,"Montmorency / Courville (Est)",,0,,05300214,2
790370,20160511multiint-0000010,46211167-20160511multiint-0000010,"Terminus Charlesbourg / Jean-Talon Ouest (Nord)",,0,,03700265,2
790370,20160511multiint-0000010,46211179-20160511multiint-0000010,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700264,2
790800,20160511multiint-0000010,46211927-20160511multiint-0000010,"L'Ancienne-Lorette (Nord)",,0,,08000378,1
790720,20160511multiint-0000010,46211801-20160511multiint-0000010,"Terminus Charlesbourg (Est)",,0,,07200075,1
790390,20160511multiint-0000010,46211559-20160511multiint-0000010,"41e Rue Est (Sud)",,1,,03900044,1
790390,20160511multiint-0000010,46211573-20160511multiint-0000010,"Terminus du Zoo (Nord)",,0,,03900045,1
790390,20160511multiint-0000010,46211561-20160511multiint-0000010,"41e Rue Est (Sud)",,1,,03900044,1
790390,20160511multiint-0000010,46211562-20160511multiint-0000010,"41e Rue Est (Sud)",,1,,03900044,1
790810,20160511multiint-0000010,46211953-20160511multiint-0000010,"Terminus Les Saules (Sud)",,1,,08100156,1
790810,20160511multiint-0000010,46211971-20160511multiint-0000010,"Terminus du Zoo (Nord)",,0,,08100117,1
790150,20160511multiint-0000010,46211481-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790150,20160511multiint-0000010,46211499-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
790150,20160511multiint-0000010,46211482-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790150,20160511multiint-0000010,46211500-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
790150,20160511multiint-0000010,46211483-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790530,20160511multiint-0000010,46211653-20160511multiint-0000010,"Terminus Beauport (Ouest)",,1,,05300213,2
790540,20160511multiint-0000010,46340872-20160511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
790390,20160511multiint-0000010,46211574-20160511multiint-0000010,"Terminus du Zoo (Nord)",,0,,03900045,2
790390,20160511multiint-0000010,46211563-20160511multiint-0000010,"41e Rue Est (Sud)",,1,,03900044,2
790360,20160511multiint-0000010,46211549-20160511multiint-0000010,"Station des Roses (Nord)",,0,,03600141,2
790360,20160511multiint-0000010,46211533-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,03600140,2
790360,20160511multiint-0000010,46211551-20160511multiint-0000010,"Station des Roses (Nord)",,0,,03600141,2
790360,20160511multiint-0000010,46211535-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,03600140,2
790110,20160511multiint-0000010,46211370-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100318,2
790110,20160511multiint-0000010,46211332-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100317,2
790110,20160511multiint-0000010,46211373-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100318,2
790110,20160511multiint-0000010,46211335-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100317,2
790110,20160511multiint-0000010,46211376-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100318,2
790110,20160511multiint-0000010,46211338-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100317,2
790110,20160511multiint-0000010,46211379-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100318,2
790110,20160511multiint-0000010,46211341-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100317,2
790010,20160511multiint-0000010,46210833-20160511multiint-0000010,"Station Belvédère (Nord)",,0,,00100326,2
790370,20160511multiint-0000010,46211159-20160511multiint-0000010,"Terminus Charlesbourg / Jean-Talon Ouest (Nord)",,0,,03700265,2
790370,20160511multiint-0000010,46211171-20160511multiint-0000010,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700264,2
790110,20160511multiint-0000010,46211318-20160511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100317,2
790310,20160511multiint-0000010,46210117-20160511multiint-0000010,"Lac-Saint-Charles (Nord)",,0,,03100091,2
790310,20160511multiint-0000010,46210108-20160511multiint-0000010,"Terminus du Zoo (Sud)",,1,,03100090,2
790340,20160511multiint-0000010,46210099-20160511multiint-0000010,"Terminus du Zoo (Sud)",,1,,03400090,2
790340,20160511multiint-0000010,46340848-20160511multiint-0000010,"Des Laurentides (Nord)",,0,,03400092,2
790770,20160511multiint-0000010,46211234-20160511multiint-0000010,"Terminus Les Saules (Sud)",,1,,07700191,2
790770,20160511multiint-0000010,46211253-20160511multiint-0000010,"Val-Bélair (Nord)",,0,,07700192,2
790920,20160511multiint-0000010,46212147-20160511multiint-0000010,"Sainte-Foy  Centre (Est)",,0,,09200290,2
790030,20160511multiint-0000010,46210848-20160511multiint-0000010,"Sainte-Odile (Nord)",,0,,00300346,2
790030,20160511multiint-0000010,46210887-20160511multiint-0000010,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300343,2
790500,20160511multiint-0000010,46211206-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211221-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211192-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211222-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211195-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211223-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211203-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211224-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211207-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211225-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211196-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790500,20160511multiint-0000010,46211226-20160511multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160511multiint-0000010,46211198-20160511multiint-0000010,"Boischatel (Est)",,0,,05000186,2
790840,20160511multiint-0000010,46211989-20160511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
790840,20160511multiint-0000010,46211998-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
790840,20160511multiint-0000010,46212003-20160511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
790840,20160511multiint-0000010,46212000-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
790840,20160511multiint-0000010,46212005-20160511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
790840,20160511multiint-0000010,46211992-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
790840,20160511multiint-0000010,46212007-20160511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
790840,20160511multiint-0000010,46211993-20160511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
790840,20160511multiint-0000010,46212009-20160511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
790150,20160511multiint-0000010,46211501-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
790150,20160511multiint-0000010,46211484-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790150,20160511multiint-0000010,46211502-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
790150,20160511multiint-0000010,46211485-20160511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790150,20160511multiint-0000010,46211503-20160511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
